"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ANT","ATG","ARG","ARM","ARB","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BIH","BWA","BVT","BRA","IOT","VGB","BRN","BGR","BFA","BDI","KHM","CMR","CAN","CTE","CPV","CYM","CAF","TCD","NULL","CHL","CHN","CXR","CCK","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CYP","CZE","CSK","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","ATF","GAB","GMB","GEO","DEU","DDR","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JTN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MID","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","NFK","MNP","NOR","PSE","OMN","PCI","PAK","PLW","PAN","PNG","PRY","PER","PHL","PCN","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SCG","SYC","SLE","SGP","SVK","SVN","SLB","SOM","ZAF","ESP","LKA","SDN","SUR","SJM","SWZ","SWE","CHE","SYR","TJK","THA","MKD","TMP","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UMI","SUN","UZB","VUT","VEN","VNM","WAK","WLF","ESH","YEM","YMD","YUG","ZMB","ZWE","SSD","EUU","KSV","HKG","MAC","SXM","MAF","GGY","HMD","JEY","BLM","SGS"
"THA",0,0,0,0,0,0,0,0,0,2461.56171475242,0,0,19449.2641937264,0,0,0,0,1855595.02051475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316064.524174211,0,69.7999343806906,0,0,0,0,0,83203556.7410938,0,0,0,0,689237.280130678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295387.40577029,6892865.11364973,0,0,0,0,0,0,0,0,0,1104.33509232843,0,0,0,0,0,0,2461.56171475242,0,28712.7124005392,0,0,0,0,0,0,4102.6028579207,0,0,0,0,0,0,0,0,789176.685749626,238050065.334632,0,0,0,0,0,0,0,2726831.17257208,0,0,0,2461.56171475242,0,0,0,1235405.3880556,0,0,0,0,0,0,0,0,0,0,377152516.86013,662.601055397058,0,0,0,0,0,984.624685900968,0,16410.4114316828,0,0,0,0,0,0,0,0,2295652.45517811,0,0,0,209.399803142072,0,3685.60721350831,0,0,0,0,0,0,0,0,0,0,1223396.17223195,0,0,0,0,459491.520087118,7142959.78386857,0,220.867018465686,0,0,492.312342950484,129711994.558879,0,0,0,49231.2342950484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19367965.3137893,0,0,0,0,0,0,4065515.3280851,0,0,0,0,12307.8085737621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5811.95856502557,13538.5894311383,185127.261651764,0,0,0,0,0,0,65641.6457267312,41587100.5460562,0,0,0,0,0,0,29538.740577029,32820.8228633656,0,0,0,14153131.122207,0,0,0,0,0,0,0,0
"MKD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TGO",0,0,0,0,0,18153.1618662029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55216.5006095985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81689.2283979131,0,0,0,0,0,0,0,0,0,0,124046.60608572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TKL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TON",0,0,0,0,0,0,0,0,0,0,0,0,9117.26270342004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.2060753761975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49798.2320617788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11325.9516963612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TTO",0,0,0,0,0,0,0,0,159.231651325955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.69418949537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6926605303819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TUN",0,0,0,0,0,0,0,0,0,0,0,0,8579.84836279436,9139.40369080268,0,0,0,0,0,0,489237.875121948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30215.9877124497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147177.181231778,0,0,0,0,0,0,445853.685357035,0,0,0,22568.7315630025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88684.9976106411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193709234.260688,0,0,13056.290986861,0,0,0,0,0,1865.18442669442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341701.786970419,0,0,0,0,0,0,0,0,0,0,0,0,10818.0696748277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4085318.22401238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28102.1120288627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TUR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TKM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TCA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TUV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UGA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175151.249812693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553966.743593635,0,26005635.0366853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196345.301820803,0,0,0,0,0,0,0,0,0,1409485.23345833,0,0,0,0,0,0,0,0,203664.243968248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93685.5522253941,0,0,0,0,0,22869282.3138721,0,0,0,0,0,0,0,0,0,0,0,0,0,241342.129102374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.985149541121,0,0,0,0,0,0,0,0,0,0,4073.28487936496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7867237.37375466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82144.5784005267,0,0,1123717.46609481,0,0,0,0,54310.4650581995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32296.8875676802,21946044.2730425,122877.427194176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26114847.6828286,303459.72351269,0,0,0,0,0,0,0,0,0,0,0,0
"UKR",0,31599028.421877,485619178.004829,0,0,0,0,0,0,0,59834903.8199147,0,0,8217776.25777938,11873542.5138289,0,249240.929063869,81527533.0774424,0,472950492.505896,109442990.832308,626.332301991798,0,0,0,0,0,0,0,140004409.261527,0,0,0,25069923.6444256,0,0,0,11268090.1941956,116748187.928465,0,1875085.21172262,0,0,4924442.53728654,0,0,0,0,0,0,0,0,0,0,8985791.38993424,1665322.9444557,26164470.2730746,131862164.886238,3251842.44848116,0,722298.449265653,0,1311794.36349405,8000754.21276897,0,0,0,433831141.860433,29224374.9529544,0,45879038.0605757,74293990.1572289,0,0,0,0,0,10111190.8888481,0,0,0,0,0,27620973.4530115,38315089.3285832,0,0,0,103865021.222969,0,0,0,0,0,0,0,0,0,0,0,404410691.836016,0,0,222208730.907576,595815533.600323,0,9921935.26927978,0,981103103.489534,368656130.159704,0,50947627.7735135,0,303983138.821889,1354839.37824344,70846578.9401674,0,47474968.3055808,574053.524912107,0,17501905.7949776,59780242.8099893,0,0,312593411.006047,0,72835645.4712116,73214551.050306,0,0,64653902.3189464,0,0,5833272.90084335,0,0,75713011.0287162,0,0,3177097.50561252,0,0,0,0,0,0,325920211.48435,46048577.0151357,3448984.8613123,0,0,0,12078950.6998118,0,0,0,0,36082889.7575824,0,0,0,0,0,11719282.5732664,0,208.777433997266,0,0,0,0,105470808.660131,111536318.677301,0,19582391.1020194,144379428.070972,0,28126278.1758394,249894950.022789,9269962.42521451,0,117919781.205002,539996508.166093,1429855.85620851,0,0,0,0,0,0,0,0,1684720994.36932,0,0,240014.935170321,0,0,0,5314290.73304573,0,0,0,58882657.8285044,1806171372.69527,0,42718963.7980269,0,0,0,0,37769150.6912606,361782208.665896,50106.5841593438,0,0,0,0,0,0,0,727573827.385617,137266525.677551,0,0,0,0,0,37155985.3985411,89737102.4382456,40422149.4517105,43883488.0243052,0,0,0,0,186043.610850604,0,0,58080764.4331083,0,0,0,113583286.700098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARE",460.015408179056,0,0,0,0,0,0,0,0,0,0,0,0,0,8157.6065717086,0,398168.465923379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.277915421029,0,0,0,0,0,0,0,0,0,0,0,800.672101869649,0,0,0,0,0,0,169.839536760229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577.08141277355,0,18294.847097824,3331.05782987287,0,0,0,0,0,0,0,4623.06005207063,0,24.2627909657469,0,278281.938206801,0,0,0,727.883728972408,0,0,0,0,0,0,0,0,993.633281666762,36.8012326543245,18.4006163271623,0,0,0,0,752.146519938155,0,0,0,0,0,0,0,0,0,108891.405854272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102064.987221799,0,72.7883728972408,0,218.365118691722,0,0,0,0,0,0,0,0,408402.367773695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49581.3090019489,0,0,0,2220.04537336584,0,36.8012326543245,0,0,0,16692.8001844339,0,0,0,880763.57484758,0,0,0,0,0,3680.12326543245,0,0,0,0,0,0,0,0,0,0,0,0,0,315.41628255471,0,0,0,266.890700623216,0,0,0,0,0,0,0,0,0,0,0,0,711618.105589177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GBR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TZA",0,0,0,0,0,0,0,0,0,0,0,0,3626573.85708134,0,0,0,0,0,0,0,50301.0706376933,0,0,0,0,0,0,0,0,0,0,0,0,128051.437035709,0,46963303.837078,0,11524.6293332138,361753.003200134,0,0,0,0,0,0,0,0,0,0,0,88346.0207731039,10852.590096004,0,0,0,0,0,307323.448885702,0,0,0,13018853.2226481,329.233285055336,0,0,0,0,198964.151760074,0,0,0,0,0,0,0,0,0,864.237373270257,0,0,0,0,0,0,1783.54220822001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186893.380425894,0,0,0,0,0,22470.1717050267,36110.5052440699,0,122065.884182794,0,0,0,114545732.540915,0,0,0,0,0,0,0,0,0,0,0,0,0,64705723.9431532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2086918.29508947,0,0,0,0,25567.8932971009,0,0,215126.414219991,0,0,0,0,0,0,0,128150.168364475,0,4974.10379400184,0,0,0,0,0,0,0,0,151740.952887315,0,0,0,0,0,0,0,7968870.75224247,0,19015638.3998028,0,0,0,0,0,0,61464.6897771403,0,0,0,3916453.20173716,0,0,0,0,0,0,1434609.84900382,0,0,0,72350.6006400268,0,0,0,2561.02874071418,2785118.75552667,0,987.699855166008,0,0,0,0,0,0,0,0,0,0,0,107591501.993277,0,550305.926868967,622174.800105141,0,44884.1035051444,0,0,0,0,0,0,0,0,0,0,0,11524.6293332138,0,0,120851044.171879,34066804.30898,0,0,0,0,0,0,0,0,0,0,0,0
"USA",86536670.9657754,25238143.7339327,2686544485.89436,0,0,123512809.377336,0,0,72228.4180193603,5837621.83412915,5661022.73277896,0,21172507.801573,6666098.42569668,21890806.9639174,1190447.79006626,5103255.66649117,172838000.318688,112071046.204915,0,275486383.92018,39754675.6729367,2426434.74661027,0,1597596.69412959,62166996.4034076,75374836.1289763,11673248.0485792,0,478191238.460438,0,0,61506.1805534404,10015067.2081469,0,20295575.149765,4423025.17754593,21382379.9125826,6177169674.14286,0,26683093.3110331,0,13642378.8576226,26970948.3169737,12202240363.481,233614481.551291,0,0,0,4795825231.76699,0,26481759.6648773,0,1403490249.77845,19863042.3965007,7001467.73526288,970634820.036995,161749206.755729,961448.993794097,0,82392586.4386705,76722689.0621965,3688808.77147808,176850285.24039,2738280.05096156,2423409062.5775,767092387.645203,11493329754.3024,1224779321.45491,0,222084441.501847,61018.0362633337,615910855.919455,0,0,3905.15432085336,1961175.34067952,26366386.9401978,0,12787916.2877717,0,6075597.69054852,411505.636559923,41912567.9366909,31996661.2866879,0,179522436.046502,0,15664993.7622533,0,33418259.4487424,0,0,1499620090.22103,17579788.1010856,0,82192283.5544012,284102992.994676,0,825767397.894101,2561429.07643705,23928910.5538459,2289574.31302515,762171335.649666,49631777.8100216,771559176.486532,17702185.4991275,0,2219066839.66776,1511686915.89846,757806687.950253,36740793097.3001,0,728023916.862684,12691.7515427734,156129078.946006,0,13519005.3327555,0,21390482.7924743,128943.157082152,532799434.994025,325429.52673778,215759.776227148,127463589.561267,0,4324567.89491301,0,12829494.1353254,15933425.088919,325185239.782307,0,10175611.7234622,79809431.4043715,7662.72334206673,0,25013976.5890932,0,0,23080065912.6251,3528.885749636,0,0,58679451.5478294,0,0,1335542619.67968,297382831.13849,161424.516823175,47623116.2957063,0,1366804.01229868,122366667.342012,64435.0462940805,3004086.60608606,315538050.265355,1080176.5742367,3867918882.06152,0,0,0,14278145.3797622,0,19381489.9362754,0,266655704.842865,0,723408558.4677,0,0,1465384264.87804,2870176756.96843,0,374707.4415606,129319199.736941,0,408088.626529176,6523079478.47945,3905.15432085336,0,189800561.070621,85045520.3670898,6963519.10009697,0,9880.88009898079,60491.5458330195,0,48312311.8234268,0,0,0,1056293473.07339,16480290.6001438,0,4808656.82235669,0,26233429.1415396,98805103.6785157,93235.559410374,87084.9413550299,0,15202375.25565,589729511.398749,789421727.861212,289970533.435024,270024287.395293,50948695.1933325,0,2278006.68716446,7266948.93781309,9774142.34975286,1541293336.63218,1932419.70006981,719324843.880833,52068.7242780448,0,16848499.7950435,0,7810.30864170672,421113565.95263,940103013.838931,1163522615.7395,0,0,0,58198623.7248072,22382432.016859,210421036.068444,185368287.32847,45743025.1373158,0,0,9720349.74941315,0,0,17692100.7101837,0,2358958375.82741,53020677.4838271,0,0,0,996066396.814004,0,0,14217816.3841097,11027765.2866578,0,0,0,54146672.845371,32667.3995109161,0,0,0,0,0,0,0
"VIR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"URY",0,0,69462253.891306,0,0,0,0,0,0,526339.897747476,0,0,0,0,0,0,0,0,0,0,417980.550689379,0,0,0,0,0,0,0,0,41583982.2716636,0,0,0,0,0,0,0,0,32831.6995106637,0,0,0,0,0,33173.0595785221,101327110.482596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130701.854739377,0,0,0,0,0,0,33000.2303786245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9288.45668198619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3331803.31703997,0,0,0,0,0,82932.6489463052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3067792.00156692,0,345661.257886189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5845.2689772631,505889.158572462,0,0,0,0,0,0,15311682.0859407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66346.1191570442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
