"ISO3","Year","Crop","WaterFootprint_liters_per_year","Production_kg","WF_L_per_kg"
"ALB",1990,"Sunflower seed",10349617266.7725,38809500,266.677418332431
"ALB",1991,"Groundnuts, excluding shelled",2992819.42758385,NA,NA
"ALB",1991,"Maize (corn)",330425829846.141,175988800,1877.53896751464
"ALB",1991,"Pulses, Total",138641412763.747,NA,NA
"ALB",1991,"Rape or colza seed",33404661.8246814,NA,NA
"ALB",1991,"Rice",14661699.8813032,NA,NA
"ALB",1991,"Soya beans",2618254221.01199,NA,NA
"ALB",1991,"Sugar Crops Primary",0,NA,NA
"ALB",1991,"Sunflower seed",11517165716.0696,13990400,823.219187161883
"ALB",1992,"Groundnuts, excluding shelled",3095718.87137342,NA,NA
"ALB",1992,"Maize (corn)",325228589410.114,221286600,1469.71660014711
"ALB",1992,"Pulses, Total",136321097179.511,NA,NA
"ALB",1992,"Rape or colza seed",31845315.6640726,NA,NA
"ALB",1992,"Rice",14755616.9178693,NA,NA
"ALB",1992,"Soya beans",2533991833.2769,NA,NA
"ALB",1992,"Sugar Crops Primary",0,NA,NA
"ALB",1992,"Sunflower seed",11232362994.033,12311600,912.339825370628
"ALB",1993,"Groundnuts, excluding shelled",3059385.16917698,NA,NA
"ALB",1993,"Maize (corn)",309372872854.972,250838500,1233.35481935577
"ALB",1993,"Pulses, Total",130657155563.325,NA,NA
"ALB",1993,"Rape or colza seed",28726252.4868111,NA,NA
"ALB",1993,"Rice",14322041.6115603,NA,NA
"ALB",1993,"Soya beans",2351360856.7954,NA,NA
"ALB",1993,"Sugar Crops Primary",0,NA,NA
"ALB",1993,"Sunflower seed",10693654582.0121,4544700,2352.99460514711
"ALB",1994,"Groundnuts, excluding shelled",2824245.41239387,NA,NA
"ALB",1994,"Maize (corn)",294642067968.751,270612800,1088.79575529595
"ALB",1994,"Pulses, Total",124624363590.945,NA,NA
"ALB",1994,"Rape or colza seed",26591323.1147992,NA,NA
"ALB",1994,"Rice",13489280.9896004,NA,NA
"ALB",1994,"Soya beans",2251180211.89673,NA,NA
"ALB",1994,"Sugar Crops Primary",0,NA,NA
"ALB",1994,"Sunflower seed",10218825310.7163,3044000,3357.03853834308
"ALB",1995,"Groundnuts, excluding shelled",2910746.05740078,NA,NA
"ALB",1995,"Maize (corn)",304017323933.89,287566000,1057.20886312669
"ALB",1995,"Pulses, Total",126406753754.956,NA,NA
"ALB",1995,"Rape or colza seed",29468137.4160159,NA,NA
"ALB",1995,"Rice",14059933.5152132,NA,NA
"ALB",1995,"Soya beans",2329930344.51816,NA,NA
"ALB",1995,"Sugar Crops Primary",0,NA,NA
"ALB",1995,"Sunflower seed",10278171189.7329,4219900,2435.64330665013
"ALB",1996,"Groundnuts, excluding shelled",3013885.83102568,NA,NA
"ALB",1996,"Maize (corn)",294732902792.554,282973400,1041.55691945799
"ALB",1996,"Pulses, Total",123119037597.791,NA,NA
"ALB",1996,"Rape or colza seed",26121579.0962741,NA,NA
"ALB",1996,"Rice",14340894.8725595,NA,NA
"ALB",1996,"Soya beans",2169154443.42615,NA,NA
"ALB",1996,"Sugar Crops Primary",0,NA,NA
"ALB",1996,"Sunflower seed",9833430262.72827,3933000,2500.23652751799
"ALB",1997,"Groundnuts, excluding shelled",2838515.05360994,NA,NA
"ALB",1997,"Maize (corn)",282430666135.942,259149200,1089.83807835773
"ALB",1997,"Pulses, Total",119182064932.666,NA,NA
"ALB",1997,"Rape or colza seed",23554803.5227547,NA,NA
"ALB",1997,"Rice",13410334.1153017,NA,NA
"ALB",1997,"Soya beans",2038464295.78271,NA,NA
"ALB",1997,"Sugar Crops Primary",0,NA,NA
"ALB",1997,"Sunflower seed",9534860482.63306,5128000,1859.37216900021
"ALB",1998,"Groundnuts, excluding shelled",3006826.95471512,NA,NA
"ALB",1998,"Maize (corn)",289548695796.29,249070600,1162.51655472902
"ALB",1998,"Pulses, Total",121474280221.724,NA,NA
"ALB",1998,"Rape or colza seed",23537940.0991753,NA,NA
"ALB",1998,"Rice",13843239.7043185,NA,NA
"ALB",1998,"Soya beans",2061147980.4768,NA,NA
"ALB",1998,"Sugar Crops Primary",0,NA,NA
"ALB",1998,"Sunflower seed",9579059791.10267,5909400,1620.98686687357
"ALB",1999,"Groundnuts, excluding shelled",3214833.82222462,NA,NA
"ALB",1999,"Maize (corn)",295683805939.936,264745500,1116.86055453232
"ALB",1999,"Pulses, Total",122799324605.682,NA,NA
"ALB",1999,"Rape or colza seed",24382079.0421497,NA,NA
"ALB",1999,"Rice",14922963.1558821,NA,NA
"ALB",1999,"Soya beans",2065191360.30124,NA,NA
"ALB",1999,"Sugar Crops Primary",0,NA,NA
"ALB",1999,"Sunflower seed",9531897368.70669,5987500,1591.96615761281
"ALB",2000,"Groundnuts, excluding shelled",3290916.56598352,NA,NA
"ALB",2000,"Maize (corn)",302175096844.757,262581100,1150.78768747925
"ALB",2000,"Pulses, Total",125713263001.181,NA,NA
"ALB",2000,"Rape or colza seed",24286279.9194878,NA,NA
"ALB",2000,"Rice",15322775.8937197,NA,NA
"ALB",2000,"Soya beans",2076362130.57303,NA,NA
"ALB",2000,"Sugar Crops Primary",0,NA,NA
"ALB",2000,"Sunflower seed",9725589514.29496,6326300,1537.32663868216
"ALB",2001,"Groundnuts, excluding shelled",3357557.04408889,NA,NA
"ALB",2001,"Maize (corn)",304209673639.243,254113500,1197.14093757019
"ALB",2001,"Pulses, Total",126663999673.163,NA,NA
"ALB",2001,"Rape or colza seed",24116058.5976205,NA,NA
"ALB",2001,"Rice",15292642.9260914,NA,NA
"ALB",2001,"Soya beans",2090130985.98886,NA,NA
"ALB",2001,"Sugar Crops Primary",0,NA,NA
"ALB",2001,"Sunflower seed",9800480626.87503,6e+06,1633.4134378125
"ALB",2002,"Groundnuts, excluding shelled",3268506.70610909,NA,NA
"ALB",2002,"Maize (corn)",304167715764.149,251246000,1210.63704800932
"ALB",2002,"Pulses, Total",127449658775.819,NA,NA
"ALB",2002,"Rape or colza seed",24201018.5101657,NA,NA
"ALB",2002,"Rice",15239324.3907209,NA,NA
"ALB",2002,"Soya beans",2114400571.55956,NA,NA
"ALB",2002,"Sugar Crops Primary",0,NA,NA
"ALB",2002,"Sunflower seed",9926081890.94725,5829400,1702.76218666539
"ALB",2003,"Groundnuts, excluding shelled",3126370.70682805,NA,NA
"ALB",2003,"Maize (corn)",295130558313.995,259516500,1137.23234674479
"ALB",2003,"Pulses, Total",123600718771.009,NA,NA
"ALB",2003,"Rape or colza seed",23698892.6621711,NA,NA
"ALB",2003,"Rice",14674001.616863,NA,NA
"ALB",2003,"Soya beans",2056386914.40939,NA,NA
"ALB",2003,"Sugar Crops Primary",0,NA,NA
"ALB",2003,"Sunflower seed",9623848794.12917,3672800,2620.30298250086
"ALB",2004,"Groundnuts, excluding shelled",3264931.25345668,NA,NA
"ALB",2004,"Maize (corn)",299330100176.761,267619700,1118.49053031881
"ALB",2004,"Pulses, Total",125284360219.761,NA,NA
"ALB",2004,"Rape or colza seed",24348992.1285664,NA,NA
"ALB",2004,"Rice",15396092.1096142,NA,NA
"ALB",2004,"Soya beans",2102970831.56269,NA,NA
"ALB",2004,"Sugar Crops Primary",0,NA,NA
"ALB",2004,"Sunflower seed",9761963639.46869,5785700,1687.25714079
"ALB",2005,"Groundnuts, excluding shelled",2844809.99965314,NA,NA
"ALB",2005,"Maize (corn)",282583761683.732,272835200,1035.73058638963
"ALB",2005,"Pulses, Total",117857238179.181,NA,NA
"ALB",2005,"Rape or colza seed",25068677.8144352,NA,NA
"ALB",2005,"Rice",13849763.7764193,NA,NA
"ALB",2005,"Soya beans",2036832739.12415,NA,NA
"ALB",2005,"Sugar Crops Primary",0,NA,NA
"ALB",2005,"Sunflower seed",9388374804.83827,4918200,1908.90464089266
"ALB",2006,"Groundnuts, excluding shelled",3157738.2177096,NA,NA
"ALB",2006,"Maize (corn)",287311548253.188,299382100,959.681785428015
"ALB",2006,"Pulses, Total",119799023493.27,NA,NA
"ALB",2006,"Rape or colza seed",23898965.3413471,NA,NA
"ALB",2006,"Rice",14969654.9214746,NA,NA
"ALB",2006,"Soya beans",2002532236.8431,NA,NA
"ALB",2006,"Sugar Crops Primary",0,NA,NA
"ALB",2006,"Sunflower seed",9303794399.28828,5192300,1791.84453889187
"ALB",2007,"Groundnuts, excluding shelled",3197452.37876758,NA,NA
"ALB",2007,"Maize (corn)",300996200833.529,266773200,1128.28500326693
"ALB",2007,"Pulses, Total",125654630670.397,NA,NA
"ALB",2007,"Rape or colza seed",24554875.9322673,NA,NA
"ALB",2007,"Rice",14882976.9920614,NA,NA
"ALB",2007,"Soya beans",2131515869.40884,NA,NA
"ALB",2007,"Sugar Crops Primary",0,NA,NA
"ALB",2007,"Sunflower seed",9810702331.37969,5642900,1738.59227194877
"ALB",2008,"Groundnuts, excluding shelled",3229774.62173857,NA,NA
"ALB",2008,"Maize (corn)",286571750629.444,2.99e+08,958.433948593458
"ALB",2008,"Pulses, Total",120523613750.794,NA,NA
"ALB",2008,"Rape or colza seed",22225400.4122372,NA,NA
"ALB",2008,"Rice",14526669.4088358,NA,NA
"ALB",2008,"Soya beans",1991487594.80388,NA,NA
"ALB",2008,"Sugar Crops Primary",0,NA,NA
"ALB",2008,"Sunflower seed",9382606730.43487,5171400,1814.32624249427
"ALB",2009,"Groundnuts, excluding shelled",3045608.29350862,NA,NA
"ALB",2009,"Maize (corn)",286429879513.06,318269300,899.960754974041
"ALB",2009,"Pulses, Total",120359510071.158,NA,NA
"ALB",2009,"Rape or colza seed",22184311.6893248,NA,NA
"ALB",2009,"Rice",14152508.0514121,NA,NA
"ALB",2009,"Soya beans",2004129722.95657,NA,NA
"ALB",2009,"Sugar Crops Primary",0,NA,NA
"ALB",2009,"Sunflower seed",9415625701.9282,5416700,1738.25866337959
"ALB",2010,"Groundnuts, excluding shelled",3490868.55540395,NA,NA
"ALB",2010,"Maize (corn)",308682539285.045,422879000,729.954760782743
"ALB",2010,"Pulses, Total",128431776117.233,NA,NA
"ALB",2010,"Rape or colza seed",24846132.9789846,NA,NA
"ALB",2010,"Rice",15933224.4129439,NA,NA
"ALB",2010,"Soya beans",2108161867.55834,NA,NA
"ALB",2010,"Sugar Crops Primary",0,NA,NA
"ALB",2010,"Sunflower seed",9928483355.54222,5900000,1682.79378907495
"ALB",2011,"Groundnuts, excluding shelled",3148605.04748644,NA,NA
"ALB",2011,"Maize (corn)",293709147828.009,433586900,677.393961459649
"ALB",2011,"Pulses, Total",122919894280.721,NA,NA
"ALB",2011,"Rape or colza seed",24337984.4714769,NA,NA
"ALB",2011,"Rice",14892938.7862546,NA,NA
"ALB",2011,"Soya beans",2071498433.08987,NA,NA
"ALB",2011,"Sugar Crops Primary",0,NA,NA
"ALB",2011,"Sunflower seed",9657500710.74623,6514800,1482.39404290941
"ALB",2012,"Groundnuts, excluding shelled",3420229.15330244,NA,NA
"ALB",2012,"Maize (corn)",303845700996.62,420229000,723.047911963762
"ALB",2012,"Pulses, Total",126062268916.326,NA,NA
"ALB",2012,"Rape or colza seed",25224396.396296,NA,NA
"ALB",2012,"Rice",15434969.8546509,NA,NA
"ALB",2012,"Soya beans",2090920754.80159,NA,NA
"ALB",2012,"Sugar Crops Primary",0,NA,NA
"ALB",2012,"Sunflower seed",9810040295.70188,4828600,2031.65312838129
"ALB",2013,"Groundnuts, excluding shelled",3204937.1732923,NA,NA
"ALB",2013,"Maize (corn)",300418884739.87,432453300,694.685148060772
"ALB",2013,"Pulses, Total",125288162095.064,NA,NA
"ALB",2013,"Rape or colza seed",24734394.0925987,NA,NA
"ALB",2013,"Rice",14983010.606547,NA,NA
"ALB",2013,"Soya beans",2081528529.59847,NA,NA
"ALB",2013,"Sugar Crops Primary",0,NA,NA
"ALB",2013,"Sunflower seed",9803246099.54718,4e+06,2450.8115248868
"ALB",2014,"Groundnuts, excluding shelled",3349725.74667015,NA,NA
"ALB",2014,"Maize (corn)",313421310351.265,441909100,709.24384754979
"ALB",2014,"Pulses, Total",130296357392.651,NA,NA
"ALB",2014,"Rape or colza seed",25824471.8217869,NA,NA
"ALB",2014,"Rice",15734792.7902785,NA,NA
"ALB",2014,"Soya beans",2168850522.83121,NA,NA
"ALB",2014,"Sugar Crops Primary",0,NA,NA
"ALB",2014,"Sunflower seed",10140123604.8307,5601500,1810.25146921909
"ALB",2015,"Groundnuts, excluding shelled",2966388.4255164,NA,NA
"ALB",2015,"Maize (corn)",296810828001.633,441559700,672.187312387504
"ALB",2015,"Pulses, Total",125176986125.071,NA,NA
"ALB",2015,"Rape or colza seed",23974251.4674082,NA,NA
"ALB",2015,"Rice",14367743.9166397,NA,NA
"ALB",2015,"Soya beans",2059558361.36298,NA,NA
"ALB",2015,"Sugar Crops Primary",0,NA,NA
"ALB",2015,"Sunflower seed",9924774116.32444,5557100,1785.96284326797
"ALB",2016,"Groundnuts, excluding shelled",3342717.22402949,NA,NA
"ALB",2016,"Maize (corn)",308892433633.92,444729700,694.562188299815
"ALB",2016,"Pulses, Total",128586502064.242,NA,NA
"ALB",2016,"Rape or colza seed",25113744.1890152,NA,NA
"ALB",2016,"Rice",15621280.187279,NA,NA
"ALB",2016,"Soya beans",2107906004.58926,NA,NA
"ALB",2016,"Sugar Crops Primary",0,NA,NA
"ALB",2016,"Sunflower seed",10007989734.6434,5551200,1802.85158788071
"ALB",2017,"Groundnuts, excluding shelled",3071219.41021549,NA,NA
"ALB",2017,"Maize (corn)",297345984707.567,445682200,667.170429304934
"ALB",2017,"Pulses, Total",124645091843.775,NA,NA
"ALB",2017,"Rape or colza seed",24350325.037966,NA,NA
"ALB",2017,"Rice",14789030.7651076,NA,NA
"ALB",2017,"Soya beans",2071565280.68083,NA,NA
"ALB",2017,"Sugar Crops Primary",0,NA,NA
"ALB",2017,"Sunflower seed",9829817359.88586,3844100,2557.11801459011
"ALB",2018,"Groundnuts, excluding shelled",3158186.89395199,NA,NA
"ALB",2018,"Maize (corn)",308204021701.302,452446300,681.194700235811
"ALB",2018,"Pulses, Total",128722112701.237,NA,NA
"ALB",2018,"Rape or colza seed",25399738.1304079,NA,NA
"ALB",2018,"Rice",15131579.0952669,NA,NA
"ALB",2018,"Soya beans",2142060178.55358,NA,NA
"ALB",2018,"Sugar Crops Primary",0,NA,NA
"ALB",2018,"Sunflower seed",10118548213.1737,3497300,2893.24570759549
"ALB",2019,"Groundnuts, excluding shelled",3319773.89532381,NA,NA
"ALB",2019,"Maize (corn)",323018037368.589,451151900,715.985098075812
"ALB",2019,"Pulses, Total",135315873145.157,NA,NA
"ALB",2019,"Rape or colza seed",25941492.6441188,NA,NA
"ALB",2019,"Rice",15831092.1019202,NA,NA
"ALB",2019,"Soya beans",2224014003.0903,NA,NA
"ALB",2019,"Sugar Crops Primary",0,NA,NA
"ALB",2019,"Sunflower seed",10613505919.4686,3759500,2823.11635043719
"ALB",2020,"Groundnuts, excluding shelled",3040134.86033478,NA,NA
"ALB",2020,"Maize (corn)",294831166928.274,462887900,636.938591240502
"ALB",2020,"Pulses, Total",123886436713.401,NA,NA
"ALB",2020,"Rape or colza seed",23921496.6348045,NA,NA
"ALB",2020,"Rice",14402453.7418735,NA,NA
"ALB",2020,"Soya beans",2039862658.38271,NA,NA
"ALB",2020,"Sugar Crops Primary",0,NA,NA
"ALB",2020,"Sunflower seed",9788525449.91365,4123900,2373.60882900013
"ALB",2021,"Groundnuts, excluding shelled",3319481.99621764,NA,NA
"ALB",2021,"Maize (corn)",316404343267.493,479666100,659.63457344076
"ALB",2021,"Pulses, Total",132511160617.82,NA,NA
"ALB",2021,"Rape or colza seed",25554987.90142,NA,NA
"ALB",2021,"Rice",15672425.2570517,NA,NA
"ALB",2021,"Soya beans",2181593943.13166,NA,NA
"ALB",2021,"Sugar Crops Primary",0,NA,NA
"ALB",2021,"Sunflower seed",10401125560.3925,3693700,2815.90967333364
"ALB",2022,"Groundnuts, excluding shelled",3226463.58395874,NA,NA
"ALB",2022,"Maize (corn)",311417849188.119,465126100,669.534238539008
"ALB",2022,"Pulses, Total",130571156825.46,NA,NA
"ALB",2022,"Rape or colza seed",25139325.7267811,NA,NA
"ALB",2022,"Rice",15301990.3669485,NA,NA
"ALB",2022,"Soya beans",2148490201.5349,NA,NA
"ALB",2022,"Sugar Crops Primary",0,NA,NA
"ALB",2022,"Sunflower seed",10267718976.5916,3491400,2940.86010671695
"ARB",1980,"Groundnuts, excluding shelled",0,NA,NA
"ARB",1980,"Maize (corn)",0,NA,NA
"ARB",1980,"Pulses, Total",0,NA,NA
"ARB",1980,"Rape or colza seed",0,NA,NA
"ARB",1980,"Rice",0,NA,NA
"ARB",1980,"Soya beans",0,NA,NA
"ARB",1980,"Sugar Crops Primary",0,NA,NA
"ARB",1980,"Sunflower seed",0,NA,NA
"ARB",1981,"Groundnuts, excluding shelled",0,NA,NA
"ARB",1981,"Maize (corn)",0,NA,NA
"ARB",1981,"Pulses, Total",0,NA,NA
"ARB",1981,"Rape or colza seed",0,NA,NA
"ARB",1981,"Rice",0,NA,NA
"ARB",1981,"Soya beans",0,NA,NA
"ARB",1981,"Sugar Crops Primary",0,NA,NA
"ARB",1981,"Sunflower seed",0,NA,NA
"ARB",1982,"Groundnuts, excluding shelled",0,NA,NA
"ARB",1982,"Maize (corn)",0,NA,NA
"ARB",1982,"Pulses, Total",0,NA,NA
"ARB",1982,"Rape or colza seed",0,NA,NA
"ARB",1982,"Rice",0,NA,NA
"ARB",1982,"Soya beans",0,NA,NA
"ARB",1982,"Sugar Crops Primary",0,NA,NA
"ARB",1982,"Sunflower seed",0,NA,NA
"ARB",1983,"Groundnuts, excluding shelled",0,NA,NA
"ARB",1983,"Maize (corn)",0,NA,NA
"ARB",1983,"Pulses, Total",0,NA,NA
"ARB",1983,"Rape or colza seed",0,NA,NA
"ARB",1983,"Rice",0,NA,NA
"ARB",1983,"Soya beans",0,NA,NA
"ARB",1983,"Sugar Crops Primary",0,NA,NA
"ARB",1983,"Sunflower seed",0,NA,NA
"ARB",1984,"Groundnuts, excluding shelled",0,NA,NA
"ARB",1984,"Maize (corn)",0,NA,NA
"ARB",1984,"Pulses, Total",0,NA,NA
"ARB",1984,"Rape or colza seed",0,NA,NA
"ARB",1984,"Rice",0,NA,NA
"ARB",1984,"Soya beans",0,NA,NA
"ARB",1984,"Sugar Crops Primary",0,NA,NA
"ARB",1984,"Sunflower seed",0,NA,NA
"ARB",1985,"Groundnuts, excluding shelled",0,NA,NA
"ARB",1985,"Maize (corn)",0,NA,NA
"ARB",1985,"Pulses, Total",0,NA,NA
"ARB",1985,"Rape or colza seed",0,NA,NA
"ARB",1985,"Rice",0,NA,NA
"ARB",1985,"Soya beans",0,NA,NA
"ARB",1985,"Sugar Crops Primary",0,NA,NA
"ARB",1985,"Sunflower seed",0,NA,NA
"ARB",1986,"Groundnuts, excluding shelled",0,NA,NA
"ARB",1986,"Maize (corn)",0,NA,NA
"ARB",1986,"Pulses, Total",0,NA,NA
"ARB",1986,"Rape or colza seed",0,NA,NA
"ARB",1986,"Rice",0,NA,NA
"ARB",1986,"Soya beans",0,NA,NA
"ARB",1986,"Sugar Crops Primary",0,NA,NA
"ARB",1986,"Sunflower seed",0,NA,NA
"ARB",1987,"Groundnuts, excluding shelled",0,NA,NA
"ARB",1987,"Maize (corn)",0,NA,NA
"ARB",1987,"Pulses, Total",0,NA,NA
"ARB",1987,"Rape or colza seed",0,NA,NA
"ARB",1987,"Rice",0,NA,NA
"ARB",1987,"Soya beans",0,NA,NA
"ARB",1987,"Sugar Crops Primary",0,NA,NA
"ARB",1987,"Sunflower seed",0,NA,NA
"ARB",1988,"Groundnuts, excluding shelled",0,NA,NA
"ARB",1988,"Maize (corn)",0,NA,NA
"ARB",1988,"Pulses, Total",0,NA,NA
"ARB",1988,"Rape or colza seed",0,NA,NA
"ARB",1988,"Rice",0,NA,NA
"ARB",1988,"Soya beans",0,NA,NA
"ARB",1988,"Sugar Crops Primary",0,NA,NA
"ARB",1988,"Sunflower seed",0,NA,NA
"ARB",1989,"Groundnuts, excluding shelled",0,NA,NA
"ARB",1989,"Maize (corn)",0,NA,NA
"ARB",1989,"Pulses, Total",0,NA,NA
"ARB",1989,"Rape or colza seed",0,NA,NA
"ARB",1989,"Rice",0,NA,NA
"ARB",1989,"Soya beans",0,NA,NA
"ARB",1989,"Sugar Crops Primary",0,NA,NA
"ARB",1989,"Sunflower seed",0,NA,NA
"ARB",1990,"Groundnuts, excluding shelled",0,NA,NA
"ARB",1990,"Maize (corn)",0,NA,NA
"ARB",1990,"Pulses, Total",0,NA,NA
"ARB",1990,"Rape or colza seed",0,NA,NA
"ARB",1990,"Rice",0,NA,NA
"ARB",1990,"Soya beans",0,NA,NA
"ARB",1990,"Sugar Crops Primary",0,NA,NA
"ARB",1990,"Sunflower seed",0,NA,NA
"ARB",1991,"Groundnuts, excluding shelled",0,NA,NA
"ARB",1991,"Maize (corn)",0,NA,NA
"ARB",1991,"Pulses, Total",0,NA,NA
"ARB",1991,"Rape or colza seed",0,NA,NA
"ARB",1991,"Rice",0,NA,NA
"ARB",1991,"Soya beans",0,NA,NA
"ARB",1991,"Sugar Crops Primary",0,NA,NA
"ARB",1991,"Sunflower seed",0,NA,NA
"ARB",1992,"Groundnuts, excluding shelled",0,NA,NA
"ARB",1992,"Maize (corn)",0,NA,NA
"ARB",1992,"Pulses, Total",0,NA,NA
"ARB",1992,"Rape or colza seed",0,NA,NA
"ARB",1992,"Rice",0,NA,NA
"ARB",1992,"Soya beans",0,NA,NA
"ARB",1992,"Sugar Crops Primary",0,NA,NA
"ARB",1992,"Sunflower seed",0,NA,NA
"ARB",1993,"Groundnuts, excluding shelled",0,NA,NA
"ARB",1993,"Maize (corn)",0,NA,NA
"ARB",1993,"Pulses, Total",0,NA,NA
"ARB",1993,"Rape or colza seed",0,NA,NA
"ARB",1993,"Rice",0,NA,NA
"ARB",1993,"Soya beans",0,NA,NA
"ARB",1993,"Sugar Crops Primary",0,NA,NA
"ARB",1993,"Sunflower seed",0,NA,NA
"ARB",1994,"Groundnuts, excluding shelled",0,NA,NA
"ARB",1994,"Maize (corn)",0,NA,NA
"ARB",1994,"Pulses, Total",0,NA,NA
"ARB",1994,"Rape or colza seed",0,NA,NA
"ARB",1994,"Rice",0,NA,NA
"ARB",1994,"Soya beans",0,NA,NA
"ARB",1994,"Sugar Crops Primary",0,NA,NA
"ARB",1994,"Sunflower seed",0,NA,NA
"ARB",1995,"Groundnuts, excluding shelled",0,NA,NA
"ARB",1995,"Maize (corn)",0,NA,NA
"ARB",1995,"Pulses, Total",0,NA,NA
"ARB",1995,"Rape or colza seed",0,NA,NA
"ARB",1995,"Rice",0,NA,NA
"ARB",1995,"Soya beans",0,NA,NA
"ARB",1995,"Sugar Crops Primary",0,NA,NA
"ARB",1995,"Sunflower seed",0,NA,NA
"ARB",1996,"Groundnuts, excluding shelled",0,NA,NA
"ARB",1996,"Maize (corn)",0,NA,NA
"ARB",1996,"Pulses, Total",0,NA,NA
"ARB",1996,"Rape or colza seed",0,NA,NA
"ARB",1996,"Rice",0,NA,NA
"ARB",1996,"Soya beans",0,NA,NA
"ARB",1996,"Sugar Crops Primary",0,NA,NA
"ARB",1996,"Sunflower seed",0,NA,NA
"ARB",1997,"Groundnuts, excluding shelled",0,NA,NA
"ARB",1997,"Maize (corn)",0,NA,NA
"ARB",1997,"Pulses, Total",0,NA,NA
"ARB",1997,"Rape or colza seed",0,NA,NA
"ARB",1997,"Rice",0,NA,NA
"ARB",1997,"Soya beans",0,NA,NA
"ARB",1997,"Sugar Crops Primary",0,NA,NA
"ARB",1997,"Sunflower seed",0,NA,NA
"ARB",1998,"Groundnuts, excluding shelled",0,NA,NA
"ARB",1998,"Maize (corn)",0,NA,NA
"ARB",1998,"Pulses, Total",0,NA,NA
"ARB",1998,"Rape or colza seed",0,NA,NA
"ARB",1998,"Rice",0,NA,NA
"ARB",1998,"Soya beans",0,NA,NA
"ARB",1998,"Sugar Crops Primary",0,NA,NA
"ARB",1998,"Sunflower seed",0,NA,NA
"ARB",1999,"Groundnuts, excluding shelled",0,NA,NA
"ARB",1999,"Maize (corn)",0,NA,NA
"ARB",1999,"Pulses, Total",0,NA,NA
"ARB",1999,"Rape or colza seed",0,NA,NA
"ARB",1999,"Rice",0,NA,NA
"ARB",1999,"Soya beans",0,NA,NA
"ARB",1999,"Sugar Crops Primary",0,NA,NA
"ARB",1999,"Sunflower seed",0,NA,NA
"ARB",2000,"Groundnuts, excluding shelled",0,NA,NA
"ARB",2000,"Maize (corn)",0,NA,NA
"ARB",2000,"Pulses, Total",0,NA,NA
"ARB",2000,"Rape or colza seed",0,NA,NA
"ARB",2000,"Rice",0,NA,NA
"ARB",2000,"Soya beans",0,NA,NA
"ARB",2000,"Sugar Crops Primary",0,NA,NA
"ARB",2000,"Sunflower seed",0,NA,NA
"ARB",2001,"Groundnuts, excluding shelled",0,NA,NA
"ARB",2001,"Maize (corn)",0,NA,NA
"ARB",2001,"Pulses, Total",0,NA,NA
"ARB",2001,"Rape or colza seed",0,NA,NA
"ARB",2001,"Rice",0,NA,NA
"ARB",2001,"Soya beans",0,NA,NA
"ARB",2001,"Sugar Crops Primary",0,NA,NA
"ARB",2001,"Sunflower seed",0,NA,NA
